x,y,landsat_b0,landsat_b1,landsat_b2,landsat_b3,landsat_b4,landsat_b5,landsat_b6,landsat_b7,landsat_b8,landsat_b9,ndvi,ndwi,ntl,hrsl,road_dist_m,no_class,closed_forest,open_forest,shrubs,hb_veg,hb_waste,moss,bare,cropland,urban,snow,water,sea,building_area_sn,building_area_ss3_1,building_area_ss2_1,landsat_b0_context_3x3,landsat_b1_context_3x3,landsat_b2_context_3x3,landsat_b3_context_3x3,landsat_b4_context_3x3,landsat_b5_context_3x3,landsat_b6_context_3x3,landsat_b7_context_3x3,landsat_b8_context_3x3,landsat_b9_context_3x3,ndvi_context_3x3,ndwi_context_3x3,ntl_context_3x3,hrsl_context_3x3,road_dist_m_context_3x3,no_class_context_3x3,closed_forest_context_3x3,open_forest_context_3x3,shrubs_context_3x3,hb_veg_context_3x3,hb_waste_context_3x3,moss_context_3x3,bare_context_3x3,cropland_context_3x3,urban_context_3x3,snow_context_3x3,water_context_3x3,sea_context_3x3,building_area_sn_context_3x3,building_area_ss3_1_context_3x3,building_area_ss2_1_context_3x3,landsat_b0_context_5x5,landsat_b1_context_5x5,landsat_b2_context_5x5,landsat_b3_context_5x5,landsat_b4_context_5x5,landsat_b5_context_5x5,landsat_b6_context_5x5,landsat_b7_context_5x5,landsat_b8_context_5x5,landsat_b9_context_5x5,ndvi_context_5x5,ndwi_context_5x5,ntl_context_5x5,hrsl_context_5x5,road_dist_m_context_5x5,no_class_context_5x5,closed_forest_context_5x5,open_forest_context_5x5,shrubs_context_5x5,hb_veg_context_5x5,hb_waste_context_5x5,moss_context_5x5,bare_context_5x5,cropland_context_5x5,urban_context_5x5,snow_context_5x5,water_context_5x5,sea_context_5x5,building_area_sn_context_5x5,building_area_ss3_1_context_5x5,building_area_ss2_1_context_5x5,pop,fold
115,116,11364.6796875,10706.48046875,10583.080078125,11387.4404296875,16296.080078125,18675.0390625,16089.6396484375,10843.6796875,5055.2001953125,31561.400390625,0.1773127019405365,-0.06802639365196228,5.199999809265137,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2689.25,2004.25,2108.0,11285.75390625,10606.744140625,10459.69140625,11192.7392578125,16554.9296875,18594.072265625,15888.6494140625,10652.3759765625,5055.55029296875,31639.388671875,0.19333618879318237,-0.05795889347791672,5.539721965789795,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2269.583251953125,1732.52783203125,1698.111083984375,11171.0283203125,10469.14453125,10269.666015625,10919.0078125,16430.345703125,18315.904296875,15505.6474609375,10431.8369140625,5054.23193359375,31699.40234375,0.20180684328079224,-0.053906794637441635,5.777500152587891,0.84,4.0,0.0,0.0,0.64,0.04,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,1850.68994140625,1145.8599853515625,1110.3499755859375,4.0,0
117,121,10959.8125,10218.375,10007.8125,10673.875,15956.375,16401.6875,13687.0,10071.125,5057.875,31344.5,0.19836464524269104,-0.013762026093900204,8.079999923706055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2991.25,1013.5,1126.0,10973.138671875,10242.72265625,10026.37109375,10762.78125,16161.169921875,17207.42578125,14380.1728515625,10200.7548828125,5054.40625,31391.888671875,0.200783833861351,-0.030383653938770294,7.795000076293945,1.0,11.11111068725586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2365.47216796875,820.75,918.7222290039062,11024.333984375,10300.498046875,10103.1865234375,10857.05078125,16250.244140625,17457.84765625,14675.494140625,10316.05859375,5053.076171875,31431.0,0.19931219518184662,-0.03523110970854759,7.398900032043457,1.0,4.0,0.0,0.0,0.16,0.04,0.0,0.0,0.0,0.0,0.04,0.76,0.0,0.0,0.0,2423.760009765625,1033.030029296875,1138.9300537109375,10.0,0
118,121,10987.0498046875,10236.0,9947.7001953125,10628.400390625,16018.349609375,16956.900390625,14224.25,10158.2998046875,5057.0498046875,31267.349609375,0.2022741734981537,-0.028462279587984085,8.079999923706055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3371.75,1558.5,1832.25,11044.26171875,10324.935546875,10118.6357421875,10863.728515625,16094.5712890625,17092.28125,14389.66796875,10321.7783203125,5053.4169921875,31311.076171875,0.19446299970149994,-0.029191698879003525,8.079999923706055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2763.333251953125,1276.02783203125,1435.02783203125,11097.615234375,10388.7255859375,10218.751953125,10970.490234375,16242.0078125,17234.861328125,14505.392578125,10436.8359375,5052.84619140625,31348.71484375,0.1942894607782364,-0.029158709570765495,7.899100303649902,1.0,8.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,2251.659912109375,1141.780029296875,1236.1500244140625,10.0,0
119,121,11131.875,10415.5,10236.75,10991.1875,16249.75,17191.4375,14702.0625,10510.3125,5051.3125,31141.5,0.1930389702320099,-0.02815951220691204,8.079999923706055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4352.75,2384.5,2865.25,11231.6630859375,10551.78515625,10424.794921875,11235.3046875,16194.6787109375,17073.001953125,14578.4375,10680.5576171875,5052.6015625,31217.888671875,0.1815388798713684,-0.026273779571056366,8.383333206176758,1.0,11.11111068725586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2840.0,1749.4444580078125,1815.111083984375,11216.3046875,10536.5849609375,10412.626953125,11229.6220703125,16248.0185546875,17261.390625,14653.8984375,10664.5390625,5052.54541015625,31294.287109375,0.18347269296646118,-0.02982305735349655,8.40839958190918,1.0,4.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.04,0.84,0.0,0.0,0.0,2126.760009765625,1355.530029296875,1457.530029296875,4.0,0
119,122,11319.0,10678.650390625,10638.849609375,11635.25,16434.05078125,17456.349609375,15260.75,10997.7998046875,5051.7001953125,31272.5,0.1709626019001007,-0.030164850875735283,8.079999923706055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3212.5,2331.0,2425.0,11232.228515625,10553.1484375,10454.54296875,11344.607421875,16388.841796875,17380.470703125,14925.517578125,10765.349609375,5053.18115234375,31286.205078125,0.18222874402999878,-0.029224656522274017,8.383333206176758,1.0,11.11111068725586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2727.0556640625,1725.888916015625,1930.0,11240.4140625,10565.646484375,10453.84375,11265.9326171875,16349.919921875,17306.841796875,14746.54296875,10704.548828125,5052.19140625,31278.04296875,0.18476827442646027,-0.028015607967972755,8.955999374389648,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2343.169921875,1481.1400146484375,1630.199951171875,8.0,0
108,131,11185.0,10515.75,10304.4501953125,10885.2001953125,16836.099609375,18254.05078125,15366.0,10411.400390625,5055.7998046875,31540.599609375,0.21466884016990662,-0.04040881246328354,4.434999942779541,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1607.0,1554.5,1469.0,11234.2900390625,10560.12109375,10370.791015625,11007.1982421875,16720.126953125,18386.6171875,15685.673828125,10532.541015625,5055.099609375,31538.09375,0.206098273396492,-0.04738093167543411,4.434999942779541,1.0,11.11111068725586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1652.25,1446.611083984375,1583.0833740234375,11207.3583984375,10520.7734375,10318.62109375,10950.4326171875,16605.3203125,18351.7734375,15609.3798828125,10492.5634765625,5054.326171875,31581.119140625,0.20525403320789337,-0.04982675984501839,4.388500213623047,1.0,4.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.16,0.8,0.0,0.0,0.0,1617.0,1234.06005859375,1391.780029296875,2.0,0
103,147,11169.400390625,10450.150390625,10294.150390625,10913.349609375,16842.55078125,18416.400390625,15580.75,10485.0498046875,5056.35009765625,31592.150390625,0.21361948549747467,-0.04463687911629677,2.119999885559082,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.25,315.0,350.5,11155.044921875,10458.37109375,10297.74609375,11003.8935546875,16892.375,18611.69140625,15764.8017578125,10489.5302734375,5054.66162109375,31648.02734375,0.21109245717525482,-0.04831833392381668,2.3000001907348633,1.0,0.0,0.0,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,1637.6666259765625,904.25,935.638916015625,11172.2587890625,10485.7490234375,10316.150390625,11022.646484375,16823.912109375,18749.537109375,15894.34765625,10514.9873046875,5053.68212890625,31702.88671875,0.20833490788936615,-0.054040588438510895,2.444000005722046,1.0,8.0,0.0,0.0,0.32,0.16,0.0,0.0,0.0,0.0,0.36,0.16,0.0,0.0,0.0,1430.1300048828125,703.8300170898438,768.6300048828125,10.0,0
104,147,11113.4375,10423.8125,10293.25,11130.5,16920.1875,19136.9375,16300.5,10584.75,5056.4375,31776.4375,0.20640091598033905,-0.061478834599256516,2.6600000858306885,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2082.75,1176.25,1205.5,11139.318359375,10448.392578125,10315.453125,11109.0751953125,16941.458984375,19003.1171875,16119.201171875,10548.0703125,5055.369140625,31790.9609375,0.20794130861759186,-0.057316794991493225,2.6599998474121094,1.0,0.0,0.0,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,1479.861083984375,644.4444580078125,691.388916015625,11149.7353515625,10461.0830078125,10284.818359375,10992.71875,16732.712890625,18849.2109375,15964.2734375,10489.55078125,5053.732421875,31797.63671875,0.207015261054039,-0.059494391083717346,2.6600000858306885,0.88,8.0,0.0,0.0,0.28,0.08,0.0,0.0,0.0,0.0,0.52,0.12,0.0,0.0,0.0,1382.4000244140625,573.8099975585938,617.8300170898438,4.0,0
103,148,11153.349609375,10449.0,10280.5498046875,10947.849609375,16860.94921875,18409.19921875,15496.0498046875,10450.349609375,5053.35009765625,31608.650390625,0.2126341313123703,-0.04389689490199089,2.109999895095825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1764.5,773.25,674.25,11187.9580078125,10496.2265625,10340.7890625,11079.380859375,16874.716796875,18742.90625,15941.99609375,10546.5498046875,5052.69140625,31644.81640625,0.20733393728733063,-0.05228167399764061,2.2699999809265137,1.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,1687.388916015625,793.861083984375,851.9722290039062,11194.84765625,10512.1640625,10351.556640625,11090.830078125,16914.05859375,18880.474609375,16041.9287109375,10562.9072265625,5052.6611328125,31695.7734375,0.20794309675693512,-0.054817117750644684,2.414799690246582,0.92,4.0,0.0,0.0,0.24,0.08,0.0,0.0,0.0,0.0,0.48,0.2,0.0,0.0,0.0,1363.1600341796875,696.5399780273438,755.4400024414062,4.0,0
104,148,11140.25,10447.6875,10342.75,11205.8125,17224.9375,18946.3125,16178.3125,10571.0,5054.5,31725.6875,0.2117117941379547,-0.04758959263563156,2.5450000762939453,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2292.5,903.25,1048.5,11199.8818359375,10522.087890625,10395.228515625,11197.37890625,17049.27734375,19049.09765625,16238.91015625,10641.1455078125,5053.82080078125,31757.66015625,0.2071981132030487,-0.055298324674367905,2.5833332538604736,1.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,1515.6666259765625,760.3055419921875,818.611083984375,11184.677734375,10502.6025390625,10335.6796875,11067.2529296875,16850.5859375,18940.005859375,16078.1953125,10549.974609375,5052.92626953125,31790.26171875,0.20714105665683746,-0.05834710970520973,2.613999843597412,0.8,4.0,0.0,0.0,0.2,0.04,0.0,0.0,0.0,0.0,0.56,0.2,0.0,0.0,0.0,1291.510009765625,606.010009765625,667.239990234375,7.0,0
119,166,11222.875,10548.5,10428.625,11066.875,17261.5,17776.5625,14937.25,10684.375,5052.6875,31177.8125,0.21867209672927856,-0.014700084924697876,11.079999923706055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1258.25,942.75,1007.75,11290.3271484375,10622.7138671875,10534.99609375,11246.970703125,17306.005859375,18144.0703125,15215.57421875,10732.19140625,5052.26513671875,31202.08984375,0.2122494876384735,-0.02360568754374981,10.725000381469727,1.0,11.11111068725586,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.7777777777777778,0.0,0.0,0.0,1799.97216796875,1252.0555419921875,1333.47216796875,11258.306640625,10580.4150390625,10480.3154296875,11167.306640625,17314.42578125,18053.76953125,15085.103515625,10668.5576171875,5051.81640625,31225.609375,0.21596385538578033,-0.020804710686206818,10.518501281738281,1.0,8.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.28,0.68,0.0,0.0,0.0,1633.22998046875,1110.68994140625,1138.56005859375,2.0,0
132,0,10687.9375,9939.5,9640.875,10349.3125,16660.3125,17846.6875,14556.9375,9776.4375,5054.75,31766.5625,0.23365744948387146,-0.034380704164505005,2.1649999618530273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3882.5,1396.75,1332.25,10681.998046875,9927.6982421875,9706.4521484375,10531.28125,17047.623046875,18181.849609375,14995.2373046875,9952.0732421875,5055.30615234375,31773.259765625,0.23628836870193481,-0.03212150186300278,2.1649999618530273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3227.958251953125,569.5833129882812,542.4583129882812,10695.4560546875,9939.57421875,9762.7939453125,10644.8896484375,17171.451171875,18400.43359375,15203.154296875,10028.546875,5054.09228515625,31794.615234375,0.23458971083164215,-0.034638576209545135,2.1649999618530273,0.9333333333333333,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.8,0.06666666666666667,0.0,0.0,0.0,2723.35009765625,418.6166687011719,402.8999938964844,2.0,1
133,0,10743.75,10000.0498046875,9812.650390625,10649.099609375,17013.30078125,18021.599609375,14859.0498046875,10051.7001953125,5052.14990234375,31703.099609375,0.23006685078144073,-0.02877984195947647,1.899999976158142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3618.0,364.25,446.5,10659.998046875,9883.9375,9627.00390625,10428.9892578125,16838.580078125,18042.173828125,14944.5498046875,9865.0830078125,5053.7646484375,31777.853515625,0.2350768893957138,-0.0344383530318737,1.9883332252502441,0.8333333333333334,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,4149.125,547.875,530.5,10674.720703125,9902.89453125,9672.4970703125,10477.9814453125,16956.587890625,18107.17578125,14942.392578125,9916.4384765625,5053.55126953125,31778.53125,0.2360658049583435,-0.032880496233701706,2.059000015258789,0.8666666666666667,6.666666507720947,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.8,0.06666666666666667,0.0,0.0,0.0,3144.35009765625,438.3500061035156,435.26666259765625,2.0,1
134,1,10635.5,9831.1875,9530.75,10386.3125,16614.4375,17985.25,15068.625,9897.25,5052.3125,31865.5625,0.23066489398479462,-0.039619214832782745,1.899999976158142,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4834.5,739.75,729.75,10648.4794921875,9857.041015625,9593.03125,10406.09765625,16683.583984375,18058.048828125,14958.9462890625,9858.81640625,5052.3759765625,31821.267578125,0.23173430562019348,-0.039489492774009705,1.9000000953674316,0.7777777777777778,11.11111068725586,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,3414.888916015625,384.5,393.4166564941406,10663.9296875,9882.162109375,9619.11328125,10358.810546875,16867.099609375,18010.958984375,14770.056640625,9844.349609375,5052.62158203125,31761.177734375,0.23901498317718506,-0.03276928514242172,1.946000337600708,0.8,5.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.75,0.05,0.0,0.0,0.0,3084.449951171875,386.4125061035156,398.20001220703125,4.0,1
128,2,10756.849609375,10019.0498046875,9890.2001953125,10858.5498046875,17673.25,18309.150390625,14897.2001953125,10230.9501953125,5054.39990234375,31658.25,0.23884578049182892,-0.017672540619969368,2.070000171661377,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2583.75,252.0,329.5,10803.626953125,10071.09375,9993.9365234375,10915.759765625,17750.083984375,18335.052734375,14902.9130859375,10264.33984375,5052.984375,31660.486328125,0.2387755960226059,-0.015758542343974113,2.070000171661377,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,2102.75,385.5,440.8888854980469,10809.548828125,10082.2470703125,10017.453125,10955.8935546875,17630.7578125,18543.08203125,15156.02734375,10297.9267578125,5052.93603515625,31714.330078125,0.2337004840373993,-0.024895571172237396,2.1780002117156982,0.96,16.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.84,0.12,0.0,0.0,0.0,1801.300048828125,356.4800109863281,382.8900146484375,6.0,1
132,47,10706.7001953125,9937.2001953125,9723.9501953125,10722.599609375,16693.19921875,18767.849609375,15824.75,10025.7998046875,5052.9501953125,32037.55078125,0.2177795171737671,-0.05850505083799362,2.069999933242798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3865.5,935.25,1094.0,10798.5966796875,10046.740234375,9855.8583984375,10901.314453125,16460.125,18944.0859375,16072.7275390625,10208.3017578125,5053.96826171875,32085.25390625,0.2031099498271942,-0.07015836238861084,2.0933332443237305,0.8888888888888888,11.11111068725586,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.4444444444444444,0.3333333333333333,0.0,0.0,0.0,2540.22216796875,764.2222290039062,899.5555419921875,10760.833984375,10003.4365234375,9805.8251953125,10817.431640625,16447.193359375,18854.55078125,15895.1865234375,10141.826171875,5054.41455078125,32112.94921875,0.20641452074050903,-0.06819547712802887,2.131700038909912,0.88,8.0,0.0,0.0,0.04,0.12,0.0,0.0,0.0,0.0,0.72,0.12,0.0,0.0,0.0,2393.6201171875,501.4700012207031,612.3400268554688,8.0,1
133,47,11020.3603515625,10311.3203125,10163.7998046875,11198.6396484375,16479.51953125,18651.919921875,15906.2802734375,10518.83984375,5052.56005859375,32019.640625,0.1907959133386612,-0.0618363656103611,2.1399998664855957,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2504.75,1304.25,1371.5,10847.802734375,10114.228515625,9940.9189453125,10902.93359375,16572.85546875,18777.33203125,15849.1982421875,10269.1826171875,5054.68603515625,32050.291015625,0.2062961757183075,-0.062390055507421494,2.1399998664855957,0.7777777777777778,11.11111068725586,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,2088.27783203125,676.0,757.25,10823.3447265625,10088.0146484375,9916.0498046875,10881.8701171875,16647.193359375,18900.44921875,15905.36328125,10230.20703125,5054.33349609375,32056.10546875,0.20937034487724304,-0.06337855011224747,2.1574997901916504,0.8,4.0,0.0,0.0,0.08,0.12,0.0,0.0,0.0,0.0,0.68,0.12,0.0,0.0,0.0,1984.3599853515625,480.8800048828125,573.77001953125,4.0,1
124,49,10695.0,9911.0498046875,9682.150390625,10814.400390625,16391.19921875,19244.30078125,16169.150390625,9990.349609375,5054.64990234375,32206.94921875,0.20498716831207275,-0.08006346225738525,1.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1375.0,192.5,280.75,10714.3623046875,9929.79296875,9675.2421875,10695.6826171875,16135.90234375,18714.60546875,15634.0693359375,10014.3056640625,5055.912109375,32124.15234375,0.20273955166339874,-0.0739835649728775,1.8341666460037231,0.8888888888888888,11.11111068725586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2667.0,403.75,529.0277709960938,10740.853515625,9967.9189453125,9720.0986328125,10719.25,16011.087890625,18625.880859375,15597.017578125,10060.4091796875,5055.3759765625,32131.623046875,0.1979641169309616,-0.07545729726552963,1.8015000820159912,0.96,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2435.97998046875,442.3399963378906,539.75,4.0,1
125,49,10772.75,10001.75,9784.25,10813.125,16333.875,18587.1875,15573.0,10182.8125,5056.5,32004.125,0.2033650130033493,-0.06452588737010956,1.9500000476837158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4012.0,741.5,663.25,10741.3935546875,9964.9423828125,9711.8310546875,10690.4580078125,16048.4267578125,18563.19140625,15483.4462890625,10034.4150390625,5054.68408203125,32061.115234375,0.20033079385757446,-0.07265873998403549,1.8780555725097656,0.8888888888888888,11.11111068725586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2566.9443359375,430.47222900390625,507.8333435058594,10744.0859375,9971.5439453125,9725.0439453125,10726.4541015625,16020.53515625,18654.798828125,15625.1611328125,10055.1630859375,5055.36669921875,32127.845703125,0.19793206453323364,-0.0759289562702179,1.8249001502990723,0.92,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2288.530029296875,437.80999755859375,520.510009765625,3.0,1
126,49,10767.375,10003.1875,9759.9375,10596.6875,16170.125,18076.9375,14893.6875,10034.3125,5056.0625,31889.8125,0.2082219421863556,-0.05567813292145729,1.9500000476837158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2744.5,599.25,685.5,10791.1923828125,10027.669921875,9787.9423828125,10721.423828125,16025.6630859375,18472.4921875,15436.765625,10087.87109375,5055.20751953125,32005.37109375,0.19833789765834808,-0.07087668776512146,1.9000000953674316,0.7777777777777778,33.33333206176758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2428.833251953125,550.0555419921875,589.388916015625,10741.2900390625,9968.8330078125,9723.7724609375,10721.4033203125,16019.2421875,18621.30078125,15619.169921875,10051.6083984375,5054.43505859375,32124.931640625,0.19812847673892975,-0.07506197690963745,1.8626999855041504,0.92,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2445.1201171875,450.239990234375,528.8200073242188,4.0,1
125,50,10695.2001953125,9902.0498046875,9686.4501953125,10850.2001953125,15916.099609375,18911.150390625,16077.150390625,10071.150390625,5053.85009765625,32125.19921875,0.18926408886909485,-0.0859973356127739,1.7999999523162842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2800.25,510.0,600.0,10750.80078125,9977.7041015625,9750.634765625,10778.6142578125,16086.330078125,18698.1796875,15672.4931640625,10089.6943359375,5055.3349609375,32139.423828125,0.19754959642887115,-0.0750756561756134,1.7841668128967285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2578.9443359375,513.3333129882812,575.138916015625,10740.162109375,9966.8623046875,9722.853515625,10704.4921875,16070.6123046875,18636.82421875,15569.681640625,10050.3330078125,5055.5126953125,32138.609375,0.20043177902698517,-0.0738607868552208,1.7714999914169312,0.88,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,2201.25,434.510009765625,505.55999755859375,5.0,1
126,50,10895.25,10154.0498046875,9996.7998046875,10987.7001953125,16462.05078125,18734.94921875,15798.349609375,10311.0,5051.4501953125,31979.30078125,0.19943171739578247,-0.06457648426294327,1.7999999523162842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2172.0,1019.25,1107.25,10776.1123046875,10011.0087890625,9792.291015625,10766.69140625,16117.767578125,18554.505859375,15558.390625,10121.5625,5055.6533203125,32085.142578125,0.19906263053417206,-0.0702153891324997,1.7999998331069946,1.0,22.22222137451172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2216.02783203125,570.3055419921875,610.5833129882812,10740.3125,9967.865234375,9726.8505859375,10707.7587890625,16068.5615234375,18589.193359375,15562.5595703125,10052.568359375,5054.60205078125,32134.162109375,0.2002323865890503,-0.07263937592506409,1.80649995803833,0.92,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,2372.18994140625,467.7900085449219,548.6699829101562,9.0,1
132,76,11119.1875,10440.4375,10216.1875,11238.8125,16222.0625,19319.1875,16917.3125,10554.9375,5049.8125,31853.8125,0.18146726489067078,-0.08714170008897781,4.769999980926514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5571.5,1803.5,1821.5,11062.744140625,10356.82421875,10147.23828125,11127.5283203125,16162.82421875,18919.09765625,16419.9765625,10465.98046875,5051.90185546875,31905.603515625,0.1845586895942688,-0.07850803434848785,4.736666202545166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,4670.08349609375,1928.138916015625,1881.27783203125,10951.9462890625,10223.4052734375,10007.75390625,10991.2314453125,16195.1416015625,18907.033203125,16272.4609375,10325.087890625,5051.9423828125,31984.279296875,0.19153347611427307,-0.07715951651334763,4.702700138092041,0.96,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.36,0.6,0.0,0.0,0.0,3508.090087890625,1231.4200439453125,1305.9300537109375,4.0,1
