x,y,landsat_b0,landsat_b1,landsat_b2,landsat_b3,landsat_b4,landsat_b5,landsat_b6,landsat_b7,landsat_b8,landsat_b9,ndvi,ndwi,ntl,hrsl,road_dist_m,no_class,closed_forest,open_forest,shrubs,hb_veg,hb_waste,moss,bare,cropland,urban,snow,water,sea,building_area_sn,building_area_ss3_1,building_area_ss2_1,landsat_b0_context_3x3,landsat_b1_context_3x3,landsat_b2_context_3x3,landsat_b3_context_3x3,landsat_b4_context_3x3,landsat_b5_context_3x3,landsat_b6_context_3x3,landsat_b7_context_3x3,landsat_b8_context_3x3,landsat_b9_context_3x3,ndvi_context_3x3,ndwi_context_3x3,ntl_context_3x3,hrsl_context_3x3,road_dist_m_context_3x3,no_class_context_3x3,closed_forest_context_3x3,open_forest_context_3x3,shrubs_context_3x3,hb_veg_context_3x3,hb_waste_context_3x3,moss_context_3x3,bare_context_3x3,cropland_context_3x3,urban_context_3x3,snow_context_3x3,water_context_3x3,sea_context_3x3,building_area_sn_context_3x3,building_area_ss3_1_context_3x3,building_area_ss2_1_context_3x3,landsat_b0_context_5x5,landsat_b1_context_5x5,landsat_b2_context_5x5,landsat_b3_context_5x5,landsat_b4_context_5x5,landsat_b5_context_5x5,landsat_b6_context_5x5,landsat_b7_context_5x5,landsat_b8_context_5x5,landsat_b9_context_5x5,ndvi_context_5x5,ndwi_context_5x5,ntl_context_5x5,hrsl_context_5x5,road_dist_m_context_5x5,no_class_context_5x5,closed_forest_context_5x5,open_forest_context_5x5,shrubs_context_5x5,hb_veg_context_5x5,hb_waste_context_5x5,moss_context_5x5,bare_context_5x5,cropland_context_5x5,urban_context_5x5,snow_context_5x5,water_context_5x5,sea_context_5x5,building_area_sn_context_5x5,building_area_ss3_1_context_5x5,building_area_ss2_1_context_5x5,pop,fold
452,5,9143.400390625,8598.0,8179.4501953125,8505.2001953125,11765.2001953125,12670.7998046875,10852.4501953125,8232.2998046875,5032.35009765625,28281.349609375,0.16082563996315002,-0.03706005960702896,0.2549999952316284,1.0,1878.829345703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.25,436.0,597.25,9114.384765625,8566.6357421875,8137.39306640625,8482.029296875,11683.1494140625,12646.0791015625,10639.23046875,8214.962890625,5032.80322265625,28238.521484375,0.1588546484708786,-0.03937886655330658,0.24833332002162933,0.7777777777777778,1880.603759765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,125.61111450195312,171.4166717529297,160.30555725097656,9073.5322265625,8508.33203125,8050.02294921875,8330.4580078125,11540.2578125,12333.0048828125,10335.0673828125,8116.091796875,5032.91455078125,28175.154296875,0.16157953441143036,-0.03297822177410126,0.24299998581409454,0.52,1884.15478515625,0.0,0.0,0.04,0.08,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,255.02999877929688,129.75,108.23999786376953,7.0,1
450,7,9118.6875,8551.8125,8080.0,8345.9375,10886.125,12037.1875,10808.8125,8141.6875,5036.125,28760.625,0.13208086788654327,-0.05021362006664276,0.20999999344348907,1.0,1992.48583984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.5,373.0,472.0,9070.5576171875,8498.24609375,8031.97216796875,8279.75390625,11306.4921875,12149.798828125,10459.73828125,8081.546875,5036.90185546875,28555.4765625,0.15430372953414917,-0.03607623279094696,0.2150000035762787,0.5555555555555556,1994.15966796875,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,123.08333587646484,91.55555725097656,94.0,9052.248046875,8476.0166015625,8010.26416015625,8234.9814453125,11476.357421875,12148.294921875,10282.212890625,8054.26123046875,5037.83837890625,28367.01953125,0.16442659497261047,-0.02819790318608284,0.22059999406337738,0.6,1997.5126953125,0.0,0.0,0.16,0.28,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,440.3299865722656,113.0199966430664,116.68000030517578,11.0,1
453,7,9088.5,8541.1875,8123.4375,8419.4375,11870.3125,12609.5,10380.9375,8219.0625,5029.625,28285.4375,0.17007972300052643,-0.030195798724889755,0.23999999463558197,1.0,1708.8006591796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,97.5,190.0,123.0,9062.91796875,8505.5732421875,8052.015625,8336.1826171875,11571.3955078125,12448.0849609375,10335.9296875,8126.24658203125,5030.3466796875,28278.29296875,0.16253916919231415,-0.036347661167383194,0.23999997973442078,0.7777777777777778,1710.75244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,169.3333282470703,68.80555725097656,71.83333587646484,9068.0576171875,8503.1025390625,8044.3798828125,8305.416015625,11590.17578125,12354.9404296875,10348.947265625,8103.54736328125,5030.078125,28264.0859375,0.16516843438148499,-0.031708285212516785,0.2428000122308731,0.6,1714.661865234375,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,381.4599914550781,150.50999450683594,140.88999938964844,1.0,1
449,8,9033.7998046875,8436.349609375,7967.7001953125,8122.4501953125,11748.7001953125,11998.0498046875,10159.650390625,7988.2998046875,5036.7998046875,28404.19921875,0.18248817324638367,-0.010500367730855942,0.20999999344348907,1.0,2061.552734375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,131.25,90.0,9026.443359375,8429.701171875,7942.97900390625,8095.52099609375,11400.7353515625,11840.9609375,10108.33984375,7966.5146484375,5040.4140625,28370.82421875,0.16957050561904907,-0.01860716938972473,0.20999999344348907,0.4444444444444444,2063.1708984375,0.0,0.0,0.3333333333333333,0.5555555555555556,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,863.9166870117188,114.91666412353516,109.36111450195312,9016.8935546875,8421.4404296875,7929.61669921875,8081.61572265625,11374.8251953125,11829.6337890625,10009.55078125,7944.64111328125,5039.64111328125,28240.5546875,0.1694013625383377,-0.01907065324485302,0.21320000290870667,0.6,2066.41259765625,0.0,0.0,0.4,0.36,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,867.4000244140625,109.20999908447266,108.22000122070312,6.0,1
447,9,9076.7001953125,8494.9501953125,8067.85009765625,8326.5,11556.0498046875,12434.099609375,10765.400390625,8089.2001953125,5045.5,28053.44921875,0.16243135929107666,-0.03660043329000473,0.19499999284744263,1.0,2236.06787109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,153.5,118.75,148.0,8930.7978515625,8297.2216796875,7756.3369140625,7758.82568359375,11254.9267578125,11231.271484375,9301.365234375,7707.90283203125,5045.23291015625,27794.5234375,0.18407458066940308,0.0016000750474631786,0.20083333551883698,0.6666666666666666,2237.5595703125,0.0,0.0,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,1838.5,79.19444274902344,104.94444274902344,8913.8154296875,8272.3115234375,7711.75048828125,7670.013671875,11199.99609375,10984.9873046875,9033.3349609375,7652.95556640625,5043.49267578125,27705.83984375,0.18730926513671875,0.010493692941963673,0.20549999177455902,0.44,2240.548583984375,0.0,0.0,0.84,0.12,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,1855.469970703125,48.88999938964844,67.55000305175781,2.0,1
449,9,9074.83984375,8490.759765625,8042.7998046875,8226.759765625,11616.1201171875,12253.8798828125,10548.3603515625,8067.2001953125,5036.0,28464.640625,0.17080990970134735,-0.02671804651618004,0.20999999344348907,1.0,2039.6077880859375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.75,102.25,9007.2822265625,8404.6513671875,7909.6005859375,8029.70068359375,11455.59765625,11786.3408203125,9943.6884765625,7910.162109375,5039.255859375,28252.85546875,0.1760498285293579,-0.013678084127604961,0.2150000035762787,0.6666666666666666,2041.2435302734375,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941.9722290039062,80.25,70.25,8993.509765625,8388.08203125,7880.62548828125,7984.015625,11371.9423828125,11658.3974609375,9784.234375,7878.5537109375,5038.986328125,28121.162109375,0.1753358095884323,-0.0115616200491786,0.21959999203681946,0.48,2044.5213623046875,0.0,0.0,0.56,0.28,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,1197.4200439453125,116.22000122070312,116.79000091552734,1.0,1
451,9,9134.900390625,8584.9501953125,8154.25,8450.25,11711.599609375,12749.5498046875,10892.400390625,8216.349609375,5033.2001953125,28649.349609375,0.1617584526538849,-0.04243260249495506,0.22499999403953552,1.0,1843.908935546875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,597.5,635.0,9089.31640625,8526.1640625,8082.8671875,8340.98046875,11588.32421875,12433.4375,10643.70703125,8133.123046875,5032.3837890625,28593.330078125,0.16292233765125275,-0.035156164318323135,0.23083332180976868,0.6666666666666666,1845.71826171875,0.0,0.0,0.1111111111111111,0.5555555555555556,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,251.5,162.88888549804688,158.97222900390625,9054.505859375,8477.265625,8010.548828125,8223.099609375,11523.90625,12136.94140625,10288.5341796875,8051.86865234375,5031.70068359375,28394.630859375,0.1672353744506836,-0.025563590228557587,0.2355000078678131,0.64,1849.345947265625,0.0,0.0,0.28,0.28,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,454.1499938964844,146.89999389648438,147.6999969482422,10.0,1
471,36,9170.849609375,8597.0498046875,8089.7001953125,8362.0,11059.2998046875,12351.5,10911.400390625,8175.10009765625,5029.60009765625,28353.849609375,0.138883575797081,-0.05519675463438034,0.23000000417232513,1.0,200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,210.25,260.75,9028.8603515625,8437.9638671875,7896.14501953125,8084.3525390625,11177.853515625,11930.2822265625,9878.55078125,7936.38037109375,5028.22412109375,28000.490234375,0.16063499450683594,-0.03245331346988678,0.23750001192092896,0.5555555555555556,198.09364318847656,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,1276.5833740234375,93.63888549804688,113.88888549804688,8966.439453125,8358.21875,7799.04248046875,7891.20263671875,11258.052734375,11446.294921875,9278.56640625,7806.58740234375,5028.37353515625,27790.3359375,0.17592962086200714,-0.007766283582895994,0.24229998886585236,0.28,188.98614501953125,0.0,0.0,0.84,0.04,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,1859.9200439453125,76.4800033569336,102.61000061035156,4.0,1
528,219,9105.2001953125,8523.400390625,8052.60009765625,8307.599609375,11136.099609375,12401.099609375,10777.0498046875,8111.2998046875,5037.2001953125,29178.75,0.14547128975391388,-0.053744710981845856,0.23999999463558197,1.0,1100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.75,146.25,261.5,9058.23046875,8467.2412109375,7968.5625,8176.56787109375,11123.0400390625,12229.9189453125,10435.6865234375,8021.4775390625,5033.7744140625,29073.751953125,0.15270863473415375,-0.04716349393129349,0.23999997973442078,0.5555555555555556,1100.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,100.13888549804688,82.72222137451172,142.55555725097656,9047.958984375,8455.6337890625,7951.03955078125,8159.61572265625,11085.294921875,12198.56640625,10326.16015625,8007.3173828125,5032.9521484375,29019.4375,0.1521347165107727,-0.04738089069724083,0.23799999058246613,0.48,1099.5189208984375,0.0,0.0,0.6,0.08,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,148.80999755859375,81.55999755859375,122.87000274658203,1.0,1
529,219,9069.9501953125,8479.150390625,7996.35009765625,8228.5498046875,11039.400390625,12283.25,10635.7001953125,8039.2998046875,5033.2998046875,29177.900390625,0.14588218927383423,-0.05333225801587105,0.23999999463558197,1.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.25,247.25,422.0,9079.923828125,8497.8955078125,8018.41943359375,8267.83203125,11067.2177734375,12353.6279296875,10630.7529296875,8084.41943359375,5033.48876953125,29196.72265625,0.1447899490594864,-0.05485348030924797,0.23999997973442078,0.6666666666666666,1100.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,126.44444274902344,132.1666717529297,196.1666717529297,9072.693359375,8487.4833984375,7996.86669921875,8234.3505859375,11037.5625,12279.09375,10533.2685546875,8060.216796875,5032.92822265625,29152.107421875,0.14547410607337952,-0.053117137402296066,0.23799999058246613,0.6,1091.624755859375,0.0,0.0,0.48,0.08,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,107.93000030517578,106.66000366210938,174.77000427246094,6.0,1
527,220,9065.7998046875,8464.0498046875,7962.0498046875,8079.2998046875,11317.099609375,11940.599609375,10400.5498046875,8004.0498046875,5031.5,29122.650390625,0.16692788898944855,-0.026808327063918114,0.23999999463558197,1.0,1200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.25,254.5,358.25,9008.87890625,8393.529296875,7860.8974609375,7965.9775390625,11140.689453125,11778.10546875,9953.296875,7884.38720703125,5032.9990234375,28920.646484375,0.1662992388010025,-0.02731221728026867,0.23999997973442078,0.5555555555555556,1201.392822265625,0.0,0.0,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,259.72222900390625,91.13888549804688,134.4166717529297,9025.02734375,8419.8994140625,7902.42626953125,8057.14208984375,11111.1220703125,11992.6396484375,10106.0478515625,7938.83251953125,5032.9912109375,28875.92578125,0.15942415595054626,-0.03765665367245674,0.23749999701976776,0.36,1203.9130859375,0.0,0.0,0.52,0.2,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,259.95001220703125,50.88999938964844,84.83000183105469,3.0,1
529,220,9077.5625,8494.8125,8007.8125,8244.75,11082.1875,12319.625,10601.0625,8065.0625,5029.5625,29302.0625,0.1468125730752945,-0.052877847105264664,0.23999999463558197,1.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.75,48.0,154.75,9086.0380859375,8502.6474609375,8022.197265625,8255.74609375,11056.4482421875,12277.451171875,10619.482421875,8080.49755859375,5032.4345703125,29277.375,0.14502178132534027,-0.052321240305900574,0.23999997973442078,0.8888888888888888,1196.1011962890625,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,97.25,99.88888549804688,193.25,9075.75,8489.8564453125,8000.51123046875,8226.630859375,11034.900390625,12239.583984375,10541.3095703125,8056.94873046875,5032.83740234375,29176.54296875,0.14578764140605927,-0.05168328806757927,0.23549999296665192,0.72,1179.4488525390625,0.0,0.0,0.32,0.08,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,130.97999572753906,112.61000061035156,186.52999877929688,7.0,1
531,220,9103.1875,8524.0625,8054.75,8293.4375,10945.625,12059.25,10654.4375,8091.75,5033.4375,29521.5625,0.13785429298877716,-0.04840821772813797,0.23999999463558197,1.0,1140.1754150390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,88.5,237.5,451.75,9115.251953125,8539.7255859375,8079.45751953125,8343.5810546875,11022.6201171875,12244.51171875,10795.6884765625,8150.65087890625,5033.67041015625,29448.701171875,0.13830171525478363,-0.052453070878982544,0.2433333396911621,1.0,1124.5511474609375,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,149.72222900390625,136.27777099609375,262.3888854980469,9090.6279296875,8512.078125,8032.35498046875,8292.728515625,10980.5166015625,12260.419921875,10654.025390625,8101.87060546875,5033.4755859375,29286.216796875,0.13941223919391632,-0.05507345497608185,0.24250000715255737,0.84,1101.62939453125,0.0,0.0,0.16,0.12,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,138.10000610351562,122.26000213623047,202.72000122070312,6.0,1
530,221,9120.0,8546.400390625,8082.35009765625,8350.7998046875,10958.9501953125,12268.7998046875,10799.650390625,8150.7001953125,5032.7998046875,29616.55078125,0.1350690871477127,-0.056391581892967224,0.23999999463558197,1.0,1264.9111328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.25,167.25,320.5,9089.517578125,8506.0234375,8026.375,8253.73828125,10956.619140625,12186.923828125,10635.8916015625,8072.98193359375,5031.7890625,29401.509765625,0.14062537252902985,-0.0531763881444931,0.23166663944721222,1.0,1241.85546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,131.25,86.02777862548828,184.11111450195312,9086.3330078125,8505.0576171875,8023.578125,8264.705078125,11034.9453125,12315.3271484375,10626.8427734375,8078.732421875,5032.9287109375,29257.0078125,0.14348232746124268,-0.05481906235218048,0.22850000858306885,0.88,1216.0714111328125,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,147.41000366210938,109.80999755859375,194.22000122070312,5.0,1
531,221,9121.5,8532.9375,8078.9375,8264.5,11011.8125,11865.6875,10735.125,8135.25,5032.6875,29682.0625,0.14252272248268127,-0.03732379153370857,0.23999999463558197,1.0,1170.469970703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.5,111.75,304.25,9106.509765625,8525.8701171875,8061.6943359375,8297.4404296875,11045.4755859375,12180.2470703125,10711.474609375,8114.46533203125,5033.1875,29475.0078125,0.1420128345489502,-0.0488286055624485,0.2363888919353485,1.0,1169.2176513671875,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,113.97222137451172,105.0,199.6666717529297,9095.8642578125,8517.0673828125,8039.5537109375,8287.65234375,11011.552734375,12277.2998046875,10689.2900390625,8098.6162109375,5033.310546875,29301.8515625,0.14108465611934662,-0.0543382465839386,0.23549999296665192,1.0,1155.2772216796875,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,159.8300018310547,154.2899932861328,262.1099853515625,9.0,1
532,221,9109.5625,8528.9375,8047.625,8295.25,11120.375,12176.0,10638.5625,8160.1875,5033.875,29444.3125,0.1455078125,-0.04531284421682358,0.25,1.0,1077.032958984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,472.0,254.0,385.75,9106.1142578125,8528.2587890625,8058.45654296875,8304.1904296875,11069.77734375,12187.138671875,10677.8525390625,8122.1171875,5034.3583984375,29382.4453125,0.1427178978919983,-0.04798777773976326,0.24583333730697632,1.0,1080.131103515625,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,145.86111450195312,138.69444274902344,234.4166717529297,9110.21484375,8534.51953125,8068.8720703125,8325.9140625,11041.3466796875,12232.7802734375,10750.14453125,8126.38427734375,5033.2158203125,29321.435546875,0.14016194641590118,-0.051196034997701645,0.24250000715255737,1.0,1079.6689453125,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,153.80999755859375,171.99000549316406,274.75,15.0,1
541,221,9296.5625,8784.3125,8453.25,8899.4375,11675.1875,13196.8125,11567.3125,8559.9375,5032.0,29294.75,0.13491132855415344,-0.06117823347449303,0.8199999928474426,1.0,412.310546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,372.75,571.25,864.5,9204.392578125,8660.9765625,8255.7001953125,8618.9072265625,11274.482421875,12614.0,11081.7451171875,8347.6201171875,5033.5244140625,29278.705078125,0.13341985642910004,-0.0560276098549366,0.707777738571167,0.6666666666666666,420.5250549316406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,188.38888549804688,335.1944580078125,454.3333435058594,9175.1171875,8625.158203125,8205.935546875,8550.0732421875,11296.2353515625,12574.9521484375,10940.1298828125,8297.4326171875,5033.14697265625,29222.953125,0.138398215174675,-0.053367987275123596,0.626800000667572,0.76,437.6386413574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,151.83999633789062,272.7300109863281,358.4599914550781,5.0,1
542,221,9193.650390625,8646.5,8226.4501953125,8582.0498046875,10878.150390625,12354.849609375,11153.400390625,8325.7998046875,5032.85009765625,29357.30078125,0.11798956990242004,-0.06356041878461838,0.8199999928474426,1.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,207.25,487.0,730.25,9202.6142578125,8665.3974609375,8264.08984375,8647.3984375,11264.8251953125,12730.2666015625,11147.853515625,8361.2890625,5032.00341796875,29279.951171875,0.13140323758125305,-0.060860805213451385,0.7700000405311584,0.7777777777777778,408.5422668457031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,192.27777099609375,312.0833435058594,445.72222900390625,9180.50390625,8634.9892578125,8217.6455078125,8579.900390625,11315.2275390625,12719.7041015625,10999.90234375,8312.6220703125,5032.96435546875,29220.087890625,0.13752122223377228,-0.05804572254419327,0.7239000201225281,0.76,425.2543029785156,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,178.58999633789062,304.1499938964844,381.8599853515625,21.0,1
543,221,9205.1875,8688.4375,8307.9375,8770.9375,11282.25,13177.75,11438.5,8448.5,5027.8125,29274.875,0.12523257732391357,-0.07749386876821518,0.8199999928474426,1.0,412.310546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,246.0,263.75,531.0,9175.185546875,8639.0595703125,8219.0068359375,8614.1083984375,11186.7861328125,12818.869140625,11085.9130859375,8327.1328125,5032.2646484375,29235.138671875,0.12995082139968872,-0.06743744760751724,0.816944420337677,0.8888888888888888,420.5250549316406,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,171.27777099609375,280.5555419921875,415.5555419921875,9184.703125,8642.7958984375,8227.373046875,8604.337890625,11309.2978515625,12792.564453125,11038.107421875,8326.8447265625,5032.88671875,29221.71484375,0.13585641980171204,-0.061131931841373444,0.7653750777244568,0.75,418.48876953125,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,190.9499969482422,312.07501220703125,394.07501220703125,4.0,1
540,222,9180.7001953125,8614.349609375,8176.35009765625,8442.7998046875,11183.7001953125,12215.349609375,10764.099609375,8236.0,5031.64990234375,29172.849609375,0.1396530419588089,-0.04408936947584152,0.5199999809265137,1.0,538.5164794921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,343.0,465.75,398.75,9178.671875,8626.5673828125,8209.2783203125,8531.91796875,11315.9111328125,12494.1533203125,10881.4267578125,8292.72265625,5033.09375,29159.173828125,0.14034731686115265,-0.04932981729507446,0.5199999809265137,0.8888888888888888,544.732177734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,139.72222900390625,341.47222900390625,457.6944580078125,9166.3681640625,8611.5966796875,8184.71826171875,8514.6572265625,11234.5859375,12464.708984375,10869.7158203125,8276.037109375,5033.57373046875,29167.580078125,0.13773639500141144,-0.0518537275493145,0.5199999809265137,0.84,539.2320556640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.16,0.0,0.0,0.0,140.2899932861328,323.3599853515625,454.69000244140625,2.0,1
541,222,9227.2998046875,8672.400390625,8264.0498046875,8555.400390625,11271.2001953125,12412.25,11101.75,8305.5498046875,5032.14990234375,29323.19921875,0.13697756826877594,-0.048179205507040024,0.6699999570846558,1.0,509.9019470214844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,206.75,531.5,615.0,9200.904296875,8649.8125,8240.998046875,8560.3955078125,11291.4794921875,12475.17578125,11007.8896484375,8324.826171875,5033.33154296875,29258.21875,0.13757489621639252,-0.049701541662216187,0.6199999451637268,0.8888888888888888,516.5193481445312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,213.75,437.22222900390625,594.4166870117188,9174.9931640625,8623.740234375,8203.70703125,8540.2529296875,11289.083984375,12572.2177734375,10936.0390625,8297.119140625,5033.08251953125,29195.2109375,0.13864600658416748,-0.05363285541534424,0.5799999833106995,0.84,505.1714782714844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.16,0.0,0.0,0.0,167.5399932861328,325.8999938964844,440.3800048828125,18.0,1
542,222,9211.3203125,8654.6396484375,8237.240234375,8526.7998046875,11199.83984375,12270.599609375,10964.400390625,8311.4404296875,5032.919921875,29427.16015625,0.13550406694412231,-0.045621633529663086,0.6699999570846558,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,445.0,755.75,1100.75,9197.86328125,8650.19140625,8241.1171875,8574.89453125,11281.134765625,12554.2685546875,11015.7275390625,8321.60546875,5032.845703125,29296.8046875,0.1362774521112442,-0.053276918828487396,0.6700000166893005,0.8888888888888888,506.7752685546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,250.5,385.0,549.8055419921875,9175.068359375,8625.8876953125,8204.21484375,8548.4541015625,11292.9404296875,12667.4521484375,10961.9501953125,8294.8623046875,5033.021484375,29202.150390625,0.13834570348262787,-0.05709372088313103,0.6685000658035278,0.84,487.6114196777344,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.76,0.12,0.0,0.0,0.0,188.49000549316406,340.67999267578125,452.07000732421875,8.0,1
